"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 26, 2018","2,764.464","2,764.464","2,764.464","2,764.464","-","0.28%"
"Jun 25, 2018","2,756.673","2,756.673","2,756.673","2,756.673","-","-2.43%"
"Jun 22, 2018","2,825.378","2,825.378","2,825.378","2,825.378","-","0.14%"
"Jun 21, 2018","2,821.418","2,821.418","2,821.418","2,821.418","-","-1.02%"
"Jun 20, 2018","2,850.464","2,850.464","2,850.464","2,850.464","-","0.00%"
"Jun 19, 2018","2,850.419","2,850.419","2,850.419","2,850.419","-","-2.08%"
"Jun 18, 2018","2,910.993","2,910.993","2,910.993","2,910.993","-","-0.40%"
"Jun 15, 2018","2,922.560","2,922.560","2,922.560","2,922.560","-","-0.05%"
"Jun 14, 2018","2,924.087","2,924.087","2,924.087","2,924.087","-","0.40%"
"Jun 13, 2018","2,912.521","2,912.521","2,912.521","2,912.521","-","-0.06%"
"Jun 12, 2018","2,914.361","2,914.361","2,914.361","2,914.361","-","0.19%"
"Jun 11, 2018","2,908.779","2,908.779","2,908.779","2,908.779","-","0.56%"
"Jun 08, 2018","2,892.578","2,892.578","2,892.578","2,892.578","-","0.32%"
"Jun 07, 2018","2,883.341","2,883.341","2,883.341","2,883.341","-","-0.71%"
"Jun 06, 2018","2,903.876","2,903.876","2,903.876","2,903.876","-","0.97%"
"Jun 05, 2018","2,875.920","2,875.920","2,875.920","2,875.920","-","-0.06%"
"Jun 04, 2018","2,877.523","2,877.523","2,877.523","2,877.523","-","0.87%"
"Jun 01, 2018","2,852.712","2,852.712","2,852.712","2,852.712","-","0.26%"
"May 31, 2018","2,845.350","2,845.350","2,845.350","2,845.350","-","0.03%"
"May 30, 2018","2,844.359","2,844.359","2,844.359","2,844.359","-","0.28%"
"May 29, 2018","2,836.499","2,836.499","2,836.499","2,836.499","-","-1.14%"
"May 28, 2018","2,869.180","2,869.180","2,869.180","2,869.180","-","-0.18%"
"May 25, 2018","2,874.352","2,874.352","2,874.352","2,874.352","-","0.06%"
"May 24, 2018","2,872.772","2,872.772","2,872.772","2,872.772","-","0.45%"
"May 23, 2018","2,859.791","2,859.791","2,859.791","2,859.791","-","-0.35%"
"May 22, 2018","2,869.943","2,869.943","2,869.943","2,869.943","-","-0.10%"
"May 21, 2018","2,872.794","2,872.794","2,872.794","2,872.794","-","0.61%"
"May 18, 2018","2,855.510","2,855.510","2,855.510","2,855.510","-","-0.56%"
"May 17, 2018","2,871.639","2,871.639","2,871.639","2,871.639","-","0.24%"
"May 16, 2018","2,864.650","2,864.650","2,864.650","2,864.650","-","0.70%"
"May 15, 2018","2,844.734","2,844.734","2,844.734","2,844.734","-","-0.34%"
"May 14, 2018","2,854.371","2,854.371","2,854.371","2,854.371","-","0.39%"
"May 11, 2018","2,843.266","2,843.266","2,843.266","2,843.266","-","0.54%"
"May 10, 2018","2,827.901","2,827.901","2,827.901","2,827.901","-","0.31%"
"May 09, 2018","2,819.220","2,819.220","2,819.220","2,819.220","-","0.17%"
"May 08, 2018","2,814.557","2,814.557","2,814.557","2,814.557","-","-0.05%"
"May 07, 2018","2,816.060","2,816.060","2,816.060","2,816.060","-","0.30%"
"May 04, 2018","2,807.610","2,807.610","2,807.610","2,807.610","-","0.61%"
"May 03, 2018","2,790.557","2,790.557","2,790.557","2,790.557","-","-0.70%"
"May 02, 2018","2,810.363","2,810.363","2,810.363","2,810.363","-","0.00%"
"May 01, 2018","2,810.337","2,810.337","2,810.337","2,810.337","-","-0.53%"
"Apr 30, 2018","2,825.192","2,825.192","2,825.192","2,825.192","-","0.12%"
"Apr 27, 2018","2,821.899","2,821.899","2,821.899","2,821.899","-","0.96%"
"Apr 26, 2018","2,795.163","2,795.163","2,795.163","2,795.163","-","0.39%"
"Apr 25, 2018","2,784.278","2,784.278","2,784.278","2,784.278","-","-0.33%"
"Apr 24, 2018","2,793.402","2,793.402","2,793.402","2,793.402","-","-0.02%"
"Apr 23, 2018","2,794.034","2,794.034","2,794.034","2,794.034","-","-0.09%"
"Apr 20, 2018","2,796.611","2,796.611","2,796.611","2,796.611","-","-0.52%"
"Apr 19, 2018","2,811.294","2,811.294","2,811.294","2,811.294","-","-0.53%"
"Apr 18, 2018","2,826.285","2,826.285","2,826.285","2,826.285","-","0.14%"
"Apr 17, 2018","2,822.429","2,822.429","2,822.429","2,822.429","-","0.29%"
"Apr 16, 2018","2,814.189","2,814.189","2,814.189","2,814.189","-","0.22%"
"Apr 13, 2018","2,807.882","2,807.882","2,807.882","2,807.882","-","0.04%"
"Apr 12, 2018","2,806.767","2,806.767","2,806.767","2,806.767","-","0.18%"
"Apr 11, 2018","2,801.846","2,801.846","2,801.846","2,801.846","-","-0.08%"
"Apr 10, 2018","2,804.047","2,804.047","2,804.047","2,804.047","-","1.52%"
"Apr 09, 2018","2,762.145","2,762.145","2,762.145","2,762.145","-","0.25%"
"Apr 06, 2018","2,755.161","2,755.161","2,755.161","2,755.161","-","-1.15%"
"Apr 05, 2018","2,787.305","2,787.305","2,787.305","2,787.305","-","1.69%"
"Apr 04, 2018","2,740.886","2,740.886","2,740.886","2,740.886","-","0.74%"
"Apr 03, 2018","2,720.846","2,720.846","2,720.846","2,720.846","-","0.86%"
"Apr 02, 2018","2,697.741","2,697.741","2,697.741","2,697.741","-","-0.73%"
"Mar 30, 2018","2,717.467","2,717.467","2,717.467","2,717.467","-","0.07%"
"Mar 29, 2018","2,715.691","2,715.691","2,715.691","2,715.691","-","1.37%"
"Mar 28, 2018","2,678.956","2,678.956","2,678.956","2,678.956","-","-0.75%"
"Mar 27, 2018","2,699.069","2,699.069","2,699.069","2,699.069","-","-0.06%"
"Mar 26, 2018","2,700.636","2,700.636","2,700.636","2,700.636","-","1.14%"
"Mar 23, 2018","2,670.111","2,670.111","2,670.111","2,670.111","-","-1.22%"
"Mar 22, 2018","2,702.963","2,702.963","2,702.963","2,702.963","-","-1.23%"
"Mar 21, 2018","2,736.718","2,736.718","2,736.718","2,736.718","-","-0.19%"
"Mar 20, 2018","2,742.049","2,742.049","2,742.049","2,742.049","-","0.47%"
"Mar 19, 2018","2,729.119","2,729.119","2,729.119","2,729.119","-","-0.27%"
"Mar 16, 2018","2,736.424","2,736.424","2,736.424","2,736.424","-","-0.17%"
"Mar 15, 2018","2,741.109","2,741.109","2,741.109","2,741.109","-","0.42%"
"Mar 14, 2018","2,729.671","2,729.671","2,729.671","2,729.671","-","-0.70%"
"Mar 13, 2018","2,748.865","2,748.865","2,748.865","2,748.865","-","-0.42%"
"Mar 12, 2018","2,760.575","2,760.575","2,760.575","2,760.575","-","0.59%"
"Mar 09, 2018","2,744.325","2,744.325","2,744.325","2,744.325","-","0.80%"
"Mar 08, 2018","2,722.445","2,722.445","2,722.445","2,722.445","-","0.75%"
"Mar 07, 2018","2,702.050","2,702.050","2,702.050","2,702.050","-","-0.21%"
"Mar 06, 2018","2,707.705","2,707.705","2,707.705","2,707.705","-","0.83%"
"Mar 05, 2018","2,685.329","2,685.329","2,685.329","2,685.329","-","0.14%"
"Mar 02, 2018","2,681.582","2,681.582","2,681.582","2,681.582","-","-0.50%"
"Mar 01, 2018","2,695.121","2,695.121","2,695.121","2,695.121","-","-1.35%"
"Feb 28, 2018","2,732.102","2,732.102","2,732.102","2,732.102","-","-0.98%"
"Feb 27, 2018","2,759.104","2,759.104","2,759.104","2,759.104","-","-1.08%"
"Feb 26, 2018","2,789.158","2,789.158","2,789.158","2,789.158","-","0.53%"
"Feb 23, 2018","2,774.551","2,774.551","2,774.551","2,774.551","-","0.63%"
"Feb 22, 2018","2,757.054","2,757.054","2,757.054","2,757.054","-","-0.41%"
"Feb 21, 2018","2,768.452","2,768.452","2,768.452","2,768.452","-","0.17%"
"Feb 20, 2018","2,763.839","2,763.839","2,763.839","2,763.839","-","-0.51%"
"Feb 19, 2018","2,777.981","2,777.981","2,777.981","2,777.981","-","-0.73%"
"Feb 16, 2018","2,798.370","2,798.370","2,798.370","2,798.370","-","0.12%"
"Feb 15, 2018","2,794.900","2,794.900","2,794.900","2,794.900","-","1.13%"
"Feb 14, 2018","2,763.617","2,763.617","2,763.617","2,763.617","-","1.80%"
"Feb 13, 2018","2,714.832","2,714.832","2,714.832","2,714.832","-","0.38%"
"Feb 12, 2018","2,704.484","2,704.484","2,704.484","2,704.484","-","1.43%"
"Feb 09, 2018","2,666.228","2,666.228","2,666.228","2,666.228","-","-0.22%"
"Feb 08, 2018","2,672.130","2,672.130","2,672.130","2,672.130","-","-2.14%"
"Feb 07, 2018","2,730.655","2,730.655","2,730.655","2,730.655","-","1.27%"
"Feb 06, 2018","2,696.448","2,696.448","2,696.448","2,696.448","-","-1.34%"
"Feb 05, 2018","2,733.022","2,733.022","2,733.022","2,733.022","-","-2.17%"
"Feb 02, 2018","2,793.668","2,793.668","2,793.668","2,793.668","-","-1.57%"
"Feb 01, 2018","2,838.308","2,838.308","2,838.308","2,838.308","-","-0.10%"
"Jan 31, 2018","2,841.120","2,841.120","2,841.120","2,841.120","-","0.21%"
"Jan 30, 2018","2,835.247","2,835.247","2,835.247","2,835.247","-","-0.34%"
"Jan 29, 2018","2,844.894","2,844.894","2,844.894","2,844.894","-","-0.66%"
"Jan 26, 2018","2,863.742","2,863.742","2,863.742","2,863.742","-","0.70%"
"Jan 25, 2018","2,843.744","2,843.744","2,843.744","2,843.744","-","-0.27%"
"Jan 24, 2018","2,851.311","2,851.311","2,851.311","2,851.311","-","0.09%"
"Jan 23, 2018","2,848.610","2,848.610","2,848.610","2,848.610","-","0.76%"
"Jan 22, 2018","2,827.253","2,827.253","2,827.253","2,827.253","-","0.66%"
"Jan 19, 2018","2,808.586","2,808.586","2,808.586","2,808.586","-","1.20%"
"Jan 18, 2018","2,775.317","2,775.317","2,775.317","2,775.317","-","-0.14%"
"Jan 17, 2018","2,779.324","2,779.324","2,779.324","2,779.324","-","0.71%"
"Jan 16, 2018","2,759.809","2,759.809","2,759.809","2,759.809","-","-0.07%"
"Jan 15, 2018","2,761.654","2,761.654","2,761.654","2,761.654","-","0.57%"
"Jan 12, 2018","2,746.121","2,746.121","2,746.121","2,746.121","-","0.84%"
"Jan 11, 2018","2,723.287","2,723.287","2,723.287","2,723.287","-","0.27%"
"Jan 10, 2018","2,715.986","2,715.986","2,715.986","2,715.986","-","-0.15%"
"Jan 09, 2018","2,720.186","2,720.186","2,720.186","2,720.186","-","0.19%"
"Jan 08, 2018","2,715.152","2,715.152","2,715.152","2,715.152","-","0.33%"
"Jan 05, 2018","2,706.212","2,706.212","2,706.212","2,706.212","-","0.27%"
"Jan 04, 2018","2,698.801","2,698.801","2,698.801","2,698.801","-","0.49%"
"Jan 03, 2018","2,685.751","2,685.751","2,685.751","2,685.751","-","0.27%"
"Jan 02, 2018","2,678.650","2,678.650","2,678.650","2,678.650","-","-0.06%"
"Dec 29, 2017","2,680.360","2,680.360","2,680.360","2,680.360","-","-0.01%"
"Dec 28, 2017","2,680.537","2,680.537","2,680.537","2,680.537","-","0.07%"
"Dec 27, 2017","2,678.546","2,678.546","2,678.546","2,678.546","-","0.20%"
"Dec 26, 2017","2,673.294","2,673.294","2,673.294","2,673.294","-","0.18%"
"Dec 25, 2017","2,668.386","2,668.386","2,668.386","2,668.386","-","0.05%"
"Dec 22, 2017","2,667.168","2,667.168","2,667.168","2,667.168","-","-0.54%"
"Dec 21, 2017","2,681.524","2,681.524","2,681.524","2,681.524","-","0.45%"
"Dec 20, 2017","2,669.550","2,669.550","2,669.550","2,669.550","-","-0.19%"
"Dec 19, 2017","2,674.638","2,674.638","2,674.638","2,674.638","-","0.82%"
"Dec 15, 2017","2,652.823","2,652.823","2,652.823","2,652.823","-","0.38%"
"Dec 14, 2017","2,642.873","2,642.873","2,642.873","2,642.873","-","-0.06%"
"Dec 13, 2017","2,644.459","2,644.459","2,644.459","2,644.459","-","0.74%"
"Dec 12, 2017","2,625.077","2,625.077","2,625.077","2,625.077","-","-0.32%"
"Dec 11, 2017","2,633.564","2,633.564","2,633.564","2,633.564","-","0.47%"
"Dec 08, 2017","2,621.139","2,621.139","2,621.139","2,621.139","-","0.61%"
"Dec 07, 2017","2,605.242","2,605.242","2,605.242","2,605.242","-","0.35%"
"Dec 06, 2017","2,596.055","2,596.055","2,596.055","2,596.055","-","-0.00%"
"Dec 05, 2017","2,596.073","2,596.073","2,596.073","2,596.073","-","-0.20%"
"Dec 04, 2017","2,601.247","2,601.247","2,601.247","2,601.247","-","0.62%"
"Dec 01, 2017","2,585.250","2,585.250","2,585.250","2,585.250","-","-0.46%"
"Nov 30, 2017","2,597.253","2,597.253","2,597.253","2,597.253","-","0.10%"
"Nov 29, 2017","2,594.723","2,594.723","2,594.723","2,594.723","-","-0.18%"
"Nov 28, 2017","2,599.520","2,599.520","2,599.520","2,599.520","-","-0.05%"
"Nov 27, 2017","2,600.840","2,600.840","2,600.840","2,600.840","-","-0.33%"
"Nov 24, 2017","2,609.356","2,609.356","2,609.356","2,609.356","-","0.47%"
"Nov 23, 2017","2,597.092","2,597.092","2,597.092","2,597.092","-","0.36%"
"Nov 22, 2017","2,587.843","2,587.843","2,587.843","2,587.843","-","-0.11%"
"Nov 21, 2017","2,590.767","2,590.767","2,590.767","2,590.767","-","0.50%"
"Nov 20, 2017","2,577.840","2,577.840","2,577.840","2,577.840","-","0.63%"
"Nov 17, 2017","2,561.825","2,561.825","2,561.825","2,561.825","-","0.42%"
"Nov 16, 2017","2,551.045","2,551.045","2,551.045","2,551.045","-","0.68%"
"Nov 15, 2017","2,533.733","2,533.733","2,533.733","2,533.733","-","-0.28%"
"Nov 14, 2017","2,540.974","2,540.974","2,540.974","2,540.974","-","0.13%"
"Nov 13, 2017","2,537.628","2,537.628","2,537.628","2,537.628","-","0.01%"
"Nov 10, 2017","2,537.327","2,537.327","2,537.327","2,537.327","-","-0.14%"
"Nov 09, 2017","2,540.834","2,540.834","2,540.834","2,540.834","-","-0.41%"
"Nov 08, 2017","2,551.271","2,551.271","2,551.271","2,551.271","-","0.19%"
"Nov 07, 2017","2,546.460","2,546.460","2,546.460","2,546.460","-","-0.44%"
"Nov 06, 2017","2,557.646","2,557.646","2,557.646","2,557.646","-","0.13%"
"Nov 03, 2017","2,554.356","2,554.356","2,554.356","2,554.356","-","0.27%"
"Nov 02, 2017","2,547.362","2,547.362","2,547.362","2,547.362","-","-0.29%"
"Nov 01, 2017","2,554.894","2,554.894","2,554.894","2,554.894","-","0.31%"
"Oct 31, 2017","2,546.916","2,546.916","2,546.916","2,546.916","-","0.59%"
"Oct 30, 2017","2,531.995","2,531.995","2,531.995","2,531.995","-","0.05%"
"Oct 27, 2017","2,530.636","2,530.636","2,530.636","2,530.636","-","-0.06%"
"Oct 26, 2017","2,532.135","2,532.135","2,532.135","2,532.135","-","0.43%"
"Oct 25, 2017","2,521.185","2,521.185","2,521.185","2,521.185","-","0.52%"
"Oct 24, 2017","2,508.076","2,508.076","2,508.076","2,508.076","-","0.34%"
"Oct 23, 2017","2,499.510","2,499.510","2,499.510","2,499.510","-","0.22%"
"Oct 20, 2017","2,494.132","2,494.132","2,494.132","2,494.132","-","-0.13%"
"Oct 19, 2017","2,497.342","2,497.342","2,497.342","2,497.342","-","-0.07%"
"Oct 18, 2017","2,499.216","2,499.216","2,499.216","2,499.216","-","0.45%"
"Oct 17, 2017","2,488.026","2,488.026","2,488.026","2,488.026","-","-0.21%"
"Oct 16, 2017","2,493.342","2,493.342","2,493.342","2,493.342","-","-0.04%"
"Oct 13, 2017","2,494.224","2,494.224","2,494.224","2,494.224","-","0.27%"
"Oct 12, 2017","2,487.608","2,487.608","2,487.608","2,487.608","-","0.04%"
"Oct 11, 2017","2,486.660","2,486.660","2,486.660","2,486.660","-","0.01%"
"Oct 10, 2017","2,486.512","2,486.512","2,486.512","2,486.512","-","0.98%"
"Oct 09, 2017","2,462.357","2,462.357","2,462.357","2,462.357","-","-0.24%"
"Oct 06, 2017","2,468.212","2,468.212","2,468.212","2,468.212","-","-0.30%"
"Oct 05, 2017","2,475.687","2,475.687","2,475.687","2,475.687","-","-0.11%"
"Oct 04, 2017","2,478.295","2,478.295","2,478.295","2,478.295","-","0.77%"
"Oct 03, 2017","2,459.308","2,459.308","2,459.308","2,459.308","-","0.34%"
"Oct 02, 2017","2,450.985","2,450.985","2,450.985","2,450.985","-","-0.13%"
"Sep 29, 2017","2,454.094","2,454.094","2,454.094","2,454.094","-","0.77%"
"Sep 28, 2017","2,435.429","2,435.429","2,435.429","2,435.429","-","0.33%"
"Sep 27, 2017","2,427.432","2,427.432","2,427.432","2,427.432","-","-0.19%"
"Sep 26, 2017","2,431.975","2,431.975","2,431.975","2,431.975","-","0.04%"
"Sep 25, 2017","2,431.110","2,431.110","2,431.110","2,431.110","-","-0.68%"
"Sep 22, 2017","2,447.688","2,447.688","2,447.688","2,447.688","-","0.01%"
"Sep 21, 2017","2,447.459","2,447.459","2,447.459","2,447.459","-","-0.40%"
"Sep 20, 2017","2,457.214","2,457.214","2,457.214","2,457.214","-","-0.39%"
"Sep 19, 2017","2,466.809","2,466.809","2,466.809","2,466.809","-","-0.08%"
"Sep 18, 2017","2,468.886","2,468.886","2,468.886","2,468.886","-","0.20%"
"Sep 15, 2017","2,464.080","2,464.080","2,464.080","2,464.080","-","0.24%"
"Sep 14, 2017","2,458.088","2,458.088","2,458.088","2,458.088","-","-0.36%"
"Sep 13, 2017","2,467.066","2,467.066","2,467.066","2,467.066","-","0.07%"
"Sep 12, 2017","2,465.372","2,465.372","2,465.372","2,465.372","-","0.35%"
"Sep 11, 2017","2,456.854","2,456.854","2,456.854","2,456.854","-","1.02%"
"Sep 08, 2017","2,431.927","2,431.927","2,431.927","2,431.927","-","0.03%"
"Sep 07, 2017","2,431.113","2,431.113","2,431.113","2,431.113","-","0.56%"
"Sep 06, 2017","2,417.490","2,417.490","2,417.490","2,417.490","-","0.39%"
"Sep 05, 2017","2,408.091","2,408.091","2,408.091","2,408.091","-","-0.28%"
"Sep 04, 2017","2,414.909","2,414.909","2,414.909","2,414.909","-","-0.10%"
"Sep 01, 2017","2,417.433","2,417.433","2,417.433","2,417.433","-","0.75%"
"Aug 31, 2017","2,399.509","2,399.509","2,399.509","2,399.509","-","0.55%"
"Aug 30, 2017","2,386.373","2,386.373","2,386.373","2,386.373","-","0.07%"
"Aug 29, 2017","2,384.718","2,384.718","2,384.718","2,384.718","-","-0.12%"
"Aug 28, 2017","2,387.536","2,387.536","2,387.536","2,387.536","-","0.04%"
"Aug 25, 2017","2,386.637","2,386.637","2,386.637","2,386.637","-","0.34%"
"Aug 24, 2017","2,378.622","2,378.622","2,378.622","2,378.622","-","0.49%"
"Aug 23, 2017","2,367.023","2,367.023","2,367.023","2,367.023","-","-0.06%"
"Aug 22, 2017","2,368.492","2,368.492","2,368.492","2,368.492","-","0.48%"
"Aug 21, 2017","2,357.237","2,357.237","2,357.237","2,357.237","-","-0.01%"
"Aug 18, 2017","2,357.359","2,357.359","2,357.359","2,357.359","-","-0.70%"
"Aug 17, 2017","2,374.069","2,374.069","2,374.069","2,374.069","-","-0.53%"
"Aug 16, 2017","2,386.673","2,386.673","2,386.673","2,386.673","-","0.57%"
"Aug 15, 2017","2,373.114","2,373.114","2,373.114","2,373.114","-","-0.52%"
"Aug 14, 2017","2,385.437","2,385.437","2,385.437","2,385.437","-","1.14%"
"Aug 11, 2017","2,358.490","2,358.490","2,358.490","2,358.490","-","-0.35%"
"Aug 10, 2017","2,366.865","2,366.865","2,366.865","2,366.865","-","-0.97%"
"Aug 09, 2017","2,390.034","2,390.034","2,390.034","2,390.034","-","-0.44%"
"Aug 08, 2017","2,400.705","2,400.705","2,400.705","2,400.705","-","0.15%"
"Aug 07, 2017","2,397.102","2,397.102","2,397.102","2,397.102","-","0.30%"
"Aug 04, 2017","2,389.874","2,389.874","2,389.874","2,389.874","-","0.48%"
"Aug 03, 2017","2,378.385","2,378.385","2,378.385","2,378.385","-","0.83%"
"Aug 02, 2017","2,358.901","2,358.901","2,358.901","2,358.901","-","-0.11%"
"Aug 01, 2017","2,361.556","2,361.556","2,361.556","2,361.556","-","0.64%"
"Jul 31, 2017","2,346.516","2,346.516","2,346.516","2,346.516","-","-0.10%"
"Jul 28, 2017","2,348.791","2,348.791","2,348.791","2,348.791","-","0.08%"
"Jul 27, 2017","2,346.891","2,346.891","2,346.891","2,346.891","-","0.59%"
"Jul 26, 2017","2,333.110","2,333.110","2,333.110","2,333.110","-","-0.36%"
"Jul 25, 2017","2,341.621","2,341.621","2,341.621","2,341.621","-","0.38%"
"Jul 24, 2017","2,332.646","2,332.646","2,332.646","2,332.646","-","-0.34%"
"Jul 21, 2017","2,340.623","2,340.623","2,340.623","2,340.623","-","-0.26%"
"Jul 20, 2017","2,346.797","2,346.797","2,346.797","2,346.797","-","0.79%"
"Jul 19, 2017","2,328.459","2,328.459","2,328.459","2,328.459","-","0.36%"
"Jul 18, 2017","2,320.102","2,320.102","2,320.102","2,320.102","-","0.08%"
"Jul 17, 2017","2,318.314","2,318.314","2,318.314","2,318.314","-","0.28%"
"Jul 14, 2017","2,311.825","2,311.825","2,311.825","2,311.825","-","0.43%"
"Jul 13, 2017","2,301.924","2,301.924","2,301.924","2,301.924","-","0.17%"
"Jul 12, 2017","2,298.019","2,298.019","2,298.019","2,298.019","-","0.96%"
"Jul 11, 2017","2,276.075","2,276.075","2,276.075","2,276.075","-","-0.24%"
"Jul 10, 2017","2,281.483","2,281.483","2,281.483","2,281.483","-","0.20%"
"Jul 07, 2017","2,276.992","2,276.992","2,276.992","2,276.992","-","0.10%"
"Jul 06, 2017","2,274.755","2,274.755","2,274.755","2,274.755","-","-0.96%"
"Jul 05, 2017","2,296.858","2,296.858","2,296.858","2,296.858","-","-0.44%"
"Jul 04, 2017","2,306.912","2,306.912","2,306.912","2,306.912","-","-0.46%"
"Jul 03, 2017","2,317.621","2,317.621","2,317.621","2,317.621","-","-0.10%"
"Jun 30, 2017","2,319.931","2,319.931","2,319.931","2,319.931","-","0.50%"
"Jun 29, 2017","2,308.345","2,308.345","2,308.345","2,308.345","-","-1.10%"
"Jun 28, 2017","2,333.918","2,333.918","2,333.918","2,333.918","-","0.36%"
"Jun 27, 2017","2,325.468","2,325.468","2,325.468","2,325.468","-","-0.36%"
"Jun 26, 2017","2,333.768","2,333.768","2,333.768","2,333.768","-","0.15%"
"Jun 23, 2017","2,330.191","2,330.191","2,330.191","2,330.191","-","0.14%"
"Jun 22, 2017","2,326.891","2,326.891","2,326.891","2,326.891","-","0.06%"
"Jun 21, 2017","2,325.450","2,325.450","2,325.450","2,325.450","-","0.18%"
"Jun 20, 2017","2,321.275","2,321.275","2,321.275","2,321.275","-","-0.64%"
"Jun 19, 2017","2,336.340","2,336.340","2,336.340","2,336.340","-","0.84%"
"Jun 16, 2017","2,316.872","2,316.872","2,316.872","2,316.872","-","0.38%"
"Jun 15, 2017","2,308.010","2,308.010","2,308.010","2,308.010","-","-1.13%"
"Jun 14, 2017","2,334.333","2,334.333","2,334.333","2,334.333","-","0.55%"
"Jun 13, 2017","2,321.669","2,321.669","2,321.669","2,321.669","-","1.03%"
"Jun 12, 2017","2,298.103","2,298.103","2,298.103","2,298.103","-","-0.21%"
"Jun 09, 2017","2,302.978","2,302.978","2,302.978","2,302.978","-","-0.18%"
"Jun 08, 2017","2,307.244","2,307.244","2,307.244","2,307.244","-","-0.11%"
"Jun 07, 2017","2,309.695","2,309.695","2,309.695","2,309.695","-","0.30%"
"Jun 06, 2017","2,302.859","2,302.859","2,302.859","2,302.859","-","-0.85%"
"Jun 02, 2017","2,322.546","2,322.546","2,322.546","2,322.546","-","0.98%"
"Jun 01, 2017","2,300.042","2,300.042","2,300.042","2,300.042","-","0.72%"
"May 31, 2017","2,283.576","2,283.576","2,283.576","2,283.576","-","0.47%"
"May 30, 2017","2,272.797","2,272.797","2,272.797","2,272.797","-","0.10%"
"May 29, 2017","2,270.499","2,270.499","2,270.499","2,270.499","-","0.05%"
"May 26, 2017","2,269.456","2,269.456","2,269.456","2,269.456","-","-0.06%"
"May 25, 2017","2,270.749","2,270.749","2,270.749","2,270.749","-","0.41%"
"May 24, 2017","2,261.434","2,261.434","2,261.434","2,261.434","-","-0.45%"
"May 23, 2017","2,271.675","2,271.675","2,271.675","2,271.675","-","-0.19%"
"May 22, 2017","2,276.087","2,276.087","2,276.087","2,276.087","-","0.71%"
"May 19, 2017","2,259.946","2,259.946","2,259.946","2,259.946","-","0.74%"
"May 18, 2017","2,243.259","2,243.259","2,243.259","2,243.259","-","-0.09%"
"May 17, 2017","2,245.234","2,245.234","2,245.234","2,245.234","-","-1.09%"
"May 16, 2017","2,269.996","2,269.996","2,269.996","2,269.996","-","0.31%"
"May 15, 2017","2,262.981","2,262.981","2,262.981","2,262.981","-","-0.26%"
"May 11, 2017","2,268.802","2,268.802","2,268.802","2,268.802","-","-0.25%"
"May 10, 2017","2,274.576","2,274.576","2,274.576","2,274.576","-","-0.03%"
"May 09, 2017","2,275.348","2,275.348","2,275.348","2,275.348","-","0.62%"
"May 08, 2017","2,261.391","2,261.391","2,261.391","2,261.391","-","-0.41%"
"May 05, 2017","2,270.712","2,270.712","2,270.712","2,270.712","-","0.72%"
"May 04, 2017","2,254.495","2,254.495","2,254.495","2,254.495","-","0.49%"
"May 03, 2017","2,243.564","2,243.564","2,243.564","2,243.564","-","-0.05%"
"May 02, 2017","2,244.771","2,244.771","2,244.771","2,244.771","-","0.32%"
"May 01, 2017","2,237.508","2,237.508","2,237.508","2,237.508","-","0.19%"
"Apr 28, 2017","2,233.173","2,233.173","2,233.173","2,233.173","-","-0.03%"
"Apr 27, 2017","2,233.752","2,233.752","2,233.752","2,233.752","-","-0.11%"
"Apr 26, 2017","2,236.131","2,236.131","2,236.131","2,236.131","-","0.94%"
"Apr 25, 2017","2,215.340","2,215.340","2,215.340","2,215.340","-","1.38%"
"Apr 24, 2017","2,185.248","2,185.248","2,185.248","2,185.248","-","1.86%"
"Apr 21, 2017","2,145.302","2,145.302","2,145.302","2,145.302","-","-0.50%"
"Apr 20, 2017","2,156.096","2,156.096","2,156.096","2,156.096","-","0.93%"
"Apr 19, 2017","2,136.225","2,136.225","2,136.225","2,136.225","-","-0.12%"
"Apr 18, 2017","2,138.704","2,138.704","2,138.704","2,138.704","-","-0.49%"
"Apr 17, 2017","2,149.303","2,149.303","2,149.303","2,149.303","-","0.56%"
"Apr 14, 2017","2,137.311","2,137.311","2,137.311","2,137.311","-","-0.03%"
"Apr 13, 2017","2,137.979","2,137.979","2,137.979","2,137.979","-","-0.12%"
"Apr 12, 2017","2,140.468","2,140.468","2,140.468","2,140.468","-","0.08%"
"Apr 11, 2017","2,138.814","2,138.814","2,138.814","2,138.814","-","0.21%"
