brand_index,Brand,Date
"5,448",IWC,2020-03-01
"5,448",IWC,2020-03-02
"5,448",IWC,2020-03-03
"5,441",IWC,2020-03-04
"5,430",IWC,2020-03-05
"5,430",IWC,2020-03-06
"5,430",IWC,2020-03-07
"5,430",IWC,2020-03-08
"5,432",IWC,2020-03-09
"5,432",IWC,2020-03-10
"5,432",IWC,2020-03-11
"5,432",IWC,2020-03-12
"5,429",IWC,2020-03-13
"5,429",IWC,2020-03-14
"5,420",IWC,2020-03-15
"5,420",IWC,2020-03-16
"5,420",IWC,2020-03-17
"5,420",IWC,2020-03-18
"5,416",IWC,2020-03-19
"5,417",IWC,2020-03-20
"5,417",IWC,2020-03-21
"5,417",IWC,2020-03-22
"5,417",IWC,2020-03-23
"5,417",IWC,2020-03-24
"5,417",IWC,2020-03-25
"5,416",IWC,2020-03-26
"5,416",IWC,2020-03-27
"5,416",IWC,2020-03-28
"5,416",IWC,2020-03-29
"5,416",IWC,2020-03-30
"5,416",IWC,2020-03-31
"5,416",IWC,2020-04-01
"5,416",IWC,2020-04-02
"5,416",IWC,2020-04-03
"5,416",IWC,2020-04-04
"5,416",IWC,2020-04-05
"5,415",IWC,2020-04-06
"5,415",IWC,2020-04-07
"5,415",IWC,2020-04-08
"5,413",IWC,2020-04-09
"5,413",IWC,2020-04-10
"5,413",IWC,2020-04-11
"5,392",IWC,2020-04-12
"5,398",IWC,2020-04-13
"5,398",IWC,2020-04-14
"5,398",IWC,2020-04-15
"5,394",IWC,2020-04-16
"5,394",IWC,2020-04-17
"5,394",IWC,2020-04-18
"5,394",IWC,2020-04-19
"5,394",IWC,2020-04-20
"5,396",IWC,2020-04-21
"5,396",IWC,2020-04-22
"5,406",IWC,2020-04-23
"5,406",IWC,2020-04-24
"5,406",IWC,2020-04-25
"5,409",IWC,2020-04-26
"5,409",IWC,2020-04-27
"5,409",IWC,2020-04-28
"5,409",IWC,2020-04-29
"5,410",IWC,2020-04-30
"5,406",IWC,2020-05-01
"5,406",IWC,2020-05-02
"5,406",IWC,2020-05-03
"5,406",IWC,2020-05-04
"5,406",IWC,2020-05-05
"5,404",IWC,2020-05-06
"5,388",IWC,2020-05-07
"5,388",IWC,2020-05-08
"5,388",IWC,2020-05-09
"5,385",IWC,2020-05-10
"5,385",IWC,2020-05-11
"5,385",IWC,2020-05-12
"5,385",IWC,2020-05-13
"5,385",IWC,2020-05-14
"5,385",IWC,2020-05-15
"5,385",IWC,2020-05-16
"5,388",IWC,2020-05-17
"5,388",IWC,2020-05-18
"5,388",IWC,2020-05-19
"5,388",IWC,2020-05-20
"5,385",IWC,2020-05-21
"5,382",IWC,2020-05-22
"5,382",IWC,2020-05-23
"5,382",IWC,2020-05-24
"5,382",IWC,2020-05-25
"5,382",IWC,2020-05-26
"5,382",IWC,2020-05-27
"5,382",IWC,2020-05-28
"5,382",IWC,2020-05-29
"5,388",IWC,2020-05-30
"5,388",IWC,2020-05-31
"5,388",IWC,2020-06-01
"5,387",IWC,2020-06-02
"5,377",IWC,2020-06-03
"5,377",IWC,2020-06-04
"5,377",IWC,2020-06-05
"5,377",IWC,2020-06-06
"5,380",IWC,2020-06-07
"5,380",IWC,2020-06-08
"5,376",IWC,2020-06-09
"5,376",IWC,2020-06-10
"5,376",IWC,2020-06-11
"5,376",IWC,2020-06-12
"5,376",IWC,2020-06-13
"5,376",IWC,2020-06-14
"5,376",IWC,2020-06-15
"5,376",IWC,2020-06-16
"5,376",IWC,2020-06-17
"5,377",IWC,2020-06-18
"5,377",IWC,2020-06-19
"5,377",IWC,2020-06-20
"5,384",IWC,2020-06-21
"5,384",IWC,2020-06-22
"5,384",IWC,2020-06-23
"5,384",IWC,2020-06-24
"5,384",IWC,2020-06-25
"5,383",IWC,2020-06-26
"5,383",IWC,2020-06-27
"5,383",IWC,2020-06-28
"5,381",IWC,2020-06-29
"5,381",IWC,2020-06-30
"5,375",IWC,2020-07-01
"5,375",IWC,2020-07-02
"5,375",IWC,2020-07-03
"5,375",IWC,2020-07-04
"5,376",IWC,2020-07-05
"5,376",IWC,2020-07-06
"5,371",IWC,2020-07-07
"5,371",IWC,2020-07-08
"5,371",IWC,2020-07-09
"5,371",IWC,2020-07-10
"5,371",IWC,2020-07-11
"5,373",IWC,2020-07-12
"5,373",IWC,2020-07-13
"5,373",IWC,2020-07-14
"5,373",IWC,2020-07-15
"5,373",IWC,2020-07-16
"5,373",IWC,2020-07-17
"5,373",IWC,2020-07-18
"5,364",IWC,2020-07-19
"5,364",IWC,2020-07-20
"5,364",IWC,2020-07-21
"5,367",IWC,2020-07-22
"5,367",IWC,2020-07-23
"5,367",IWC,2020-07-24
"5,365",IWC,2020-07-25
"5,365",IWC,2020-07-26
"5,365",IWC,2020-07-27
"5,365",IWC,2020-07-28
"5,365",IWC,2020-07-29
"5,359",IWC,2020-07-30
"5,359",IWC,2020-07-31
"5,359",IWC,2020-08-01
"5,359",IWC,2020-08-02
"5,359",IWC,2020-08-03
"5,359",IWC,2020-08-04
"5,358",IWC,2020-08-05
"5,358",IWC,2020-08-06
"5,358",IWC,2020-08-07
"5,359",IWC,2020-08-08
"5,359",IWC,2020-08-09
"5,359",IWC,2020-08-10
"5,356",IWC,2020-08-11
"5,356",IWC,2020-08-12
"5,356",IWC,2020-08-13
"5,356",IWC,2020-08-14
"5,356",IWC,2020-08-15
"5,356",IWC,2020-08-16
"5,356",IWC,2020-08-17
"5,356",IWC,2020-08-18
"5,359",IWC,2020-08-19
"5,359",IWC,2020-08-20
"5,359",IWC,2020-08-21
"5,358",IWC,2020-08-22
"5,359",IWC,2020-08-23
"5,359",IWC,2020-08-24
"5,359",IWC,2020-08-25
"5,359",IWC,2020-08-26
"5,359",IWC,2020-08-27
"5,358",IWC,2020-08-28
"5,358",IWC,2020-08-29
"5,376",IWC,2020-08-30
"5,376",IWC,2020-08-31
"5,376",IWC,2020-09-01
"5,376",IWC,2020-09-02
"5,376",IWC,2020-09-03
"5,373",IWC,2020-09-04
"5,373",IWC,2020-09-05
"5,373",IWC,2020-09-06
"5,373",IWC,2020-09-07
"5,373",IWC,2020-09-08
"5,373",IWC,2020-09-09
"5,382",IWC,2020-09-10
"5,382",IWC,2020-09-11
"5,382",IWC,2020-09-12
"5,382",IWC,2020-09-13
"5,382",IWC,2020-09-14
"5,382",IWC,2020-09-15
"5,376",IWC,2020-09-16
"5,376",IWC,2020-09-17
"5,376",IWC,2020-09-18
"5,376",IWC,2020-09-19
"5,376",IWC,2020-09-20
"5,375",IWC,2020-09-21
"5,364",IWC,2020-09-22
"5,364",IWC,2020-09-23
"5,364",IWC,2020-09-24
"5,364",IWC,2020-09-25
"5,364",IWC,2020-09-26
"5,364",IWC,2020-09-27
"5,364",IWC,2020-09-28
"5,362",IWC,2020-09-29
"5,362",IWC,2020-09-30
"5,362",IWC,2020-10-01
"5,363",IWC,2020-10-02
"5,363",IWC,2020-10-03
"5,363",IWC,2020-10-04
"5,363",IWC,2020-10-05
"5,363",IWC,2020-10-06
"5,363",IWC,2020-10-07
"5,363",IWC,2020-10-08
"5,363",IWC,2020-10-09
"5,362",IWC,2020-10-10
"5,364",IWC,2020-10-11
"5,364",IWC,2020-10-12
"5,364",IWC,2020-10-13
"5,364",IWC,2020-10-14
"5,364",IWC,2020-10-15
"5,364",IWC,2020-10-16
"5,364",IWC,2020-10-17
"5,342",IWC,2020-10-18
"5,342",IWC,2020-10-19
"5,342",IWC,2020-10-20
"5,342",IWC,2020-10-21
"5,342",IWC,2020-10-22
"5,342",IWC,2020-10-23
"5,342",IWC,2020-10-24
"5,350",IWC,2020-10-25
"5,350",IWC,2020-10-26
"5,350",IWC,2020-10-27
"5,350",IWC,2020-10-28
"5,350",IWC,2020-10-29
"5,349",IWC,2020-10-30
"5,349",IWC,2020-10-31
"5,349",IWC,2020-11-01
"5,349",IWC,2020-11-02
"5,349",IWC,2020-11-03
"5,349",IWC,2020-11-04
"5,349",IWC,2020-11-05
"5,349",IWC,2020-11-06
"5,349",IWC,2020-11-07
"5,349",IWC,2020-11-08
"5,349",IWC,2020-11-09
"5,349",IWC,2020-11-10
"5,349",IWC,2020-11-11
"5,348",IWC,2020-11-12
"5,348",IWC,2020-11-13
"5,348",IWC,2020-11-14
"5,348",IWC,2020-11-15
"5,424",IWC,2020-11-16
"5,424",IWC,2020-11-17
"5,424",IWC,2020-11-18
"5,448",IWC,2020-11-19
"5,448",IWC,2020-11-20
"5,448",IWC,2020-11-21
"5,442",IWC,2020-11-22
"5,442",IWC,2020-11-23
"5,442",IWC,2020-11-24
"5,442",IWC,2020-11-25
"5,440",IWC,2020-11-26
"5,440",IWC,2020-11-27
"5,440",IWC,2020-11-28
"5,440",IWC,2020-11-29
"5,451",IWC,2020-11-30
"5,451",IWC,2020-12-01
"5,423",IWC,2020-12-02
"5,423",IWC,2020-12-03
"5,423",IWC,2020-12-04
"5,429",IWC,2020-12-05
"5,429",IWC,2020-12-06
"5,429",IWC,2020-12-07
"5,429",IWC,2020-12-08
"5,451",IWC,2020-12-09
"5,451",IWC,2020-12-10
"5,451",IWC,2020-12-11
"5,457",IWC,2020-12-12
"5,457",IWC,2020-12-13
"5,468",IWC,2020-12-14
"5,468",IWC,2020-12-15
"5,468",IWC,2020-12-16
"5,483",IWC,2020-12-17
"5,483",IWC,2020-12-18
"5,486",IWC,2020-12-19
"5,486",IWC,2020-12-20
"5,486",IWC,2020-12-21
"5,486",IWC,2020-12-22
"5,486",IWC,2020-12-23
"5,505",IWC,2020-12-24
"5,505",IWC,2020-12-25
"5,505",IWC,2020-12-26
"5,504",IWC,2020-12-27
"5,504",IWC,2020-12-28
"5,506",IWC,2020-12-29
"5,506",IWC,2020-12-30
"5,511",IWC,2020-12-31
"5,511",IWC,2021-01-01
"5,511",IWC,2021-01-02
"5,511",IWC,2021-01-03
"5,511",IWC,2021-01-04
"5,539",IWC,2021-01-05
"5,545",IWC,2021-01-06
"5,545",IWC,2021-01-07
"5,545",IWC,2021-01-08
"5,551",IWC,2021-01-09
"5,551",IWC,2021-01-10
"5,551",IWC,2021-01-11
"5,551",IWC,2021-01-12
"5,551",IWC,2021-01-13
"5,558",IWC,2021-01-14
"5,568",IWC,2021-01-15
"5,568",IWC,2021-01-16
"5,568",IWC,2021-01-17
"5,569",IWC,2021-01-18
"5,569",IWC,2021-01-19
"5,569",IWC,2021-01-20
"5,582",IWC,2021-01-21
"5,582",IWC,2021-01-22
"5,582",IWC,2021-01-23
"5,582",IWC,2021-01-24
"5,582",IWC,2021-01-25
"5,593",IWC,2021-01-26
"5,606",IWC,2021-01-27
"5,606",IWC,2021-01-28
"5,606",IWC,2021-01-29
"5,606",IWC,2021-01-30
"5,613",IWC,2021-01-31
"5,613",IWC,2021-02-01
"5,625",IWC,2021-02-02
"5,625",IWC,2021-02-03
"5,625",IWC,2021-02-04
"5,652",IWC,2021-02-05
"5,652",IWC,2021-02-06
"5,652",IWC,2021-02-07
"5,657",IWC,2021-02-08
"5,657",IWC,2021-02-09
"5,657",IWC,2021-02-10
"5,657",IWC,2021-02-11
"5,688",IWC,2021-02-12
"5,688",IWC,2021-02-13
"5,688",IWC,2021-02-14
"5,695",IWC,2021-02-15
"5,695",IWC,2021-02-16
"5,695",IWC,2021-02-17
"5,697",IWC,2021-02-18
"5,697",IWC,2021-02-19
"5,697",IWC,2021-02-20
"5,697",IWC,2021-02-21
"5,703",IWC,2021-02-22
"5,703",IWC,2021-02-23
"5,704",IWC,2021-02-24
"5,704",IWC,2021-02-25
"5,715",IWC,2021-02-26
"5,715",IWC,2021-02-27
"5,715",IWC,2021-02-28
"5,715",IWC,2021-03-01
"5,728",IWC,2021-03-02
"5,728",IWC,2021-03-03
"5,729",IWC,2021-03-04
"5,729",IWC,2021-03-05
"5,729",IWC,2021-03-06
"5,729",IWC,2021-03-07
"5,740",IWC,2021-03-08
"5,740",IWC,2021-03-09
"5,740",IWC,2021-03-10
"5,740",IWC,2021-03-11
"5,754",IWC,2021-03-12
"5,754",IWC,2021-03-13
"5,755",IWC,2021-03-14
"5,755",IWC,2021-03-15
"5,691",IWC,2021-03-16
"5,691",IWC,2021-03-17
"5,691",IWC,2021-03-18
"5,694",IWC,2021-03-19
"5,694",IWC,2021-03-20
"5,694",IWC,2021-03-21
"5,712",IWC,2021-03-22
"5,712",IWC,2021-03-23
"5,712",IWC,2021-03-24
"5,710",IWC,2021-03-25
"5,712",IWC,2021-03-26
"5,714",IWC,2021-03-27
"5,713",IWC,2021-03-28
"5,717",IWC,2021-03-29
"5,737",IWC,2021-03-30
"5,740",IWC,2021-03-31
"5,747",IWC,2021-04-01
"5,744",IWC,2021-04-02
"5,744",IWC,2021-04-03
"5,745",IWC,2021-04-04
"5,745",IWC,2021-04-05
"5,743",IWC,2021-04-06
"5,742",IWC,2021-04-07
"5,739",IWC,2021-04-08
"5,745",IWC,2021-04-09
"5,746",IWC,2021-04-10
"5,746",IWC,2021-04-11
"5,747",IWC,2021-04-12
"5,747",IWC,2021-04-13
"5,748",IWC,2021-04-14
"5,743",IWC,2021-04-15
"5,749",IWC,2021-04-16
"5,756",IWC,2021-04-17
"5,756",IWC,2021-04-18
"5,757",IWC,2021-04-19
"5,757",IWC,2021-04-20
"5,752",IWC,2021-04-21
"5,755",IWC,2021-04-22
"5,755",IWC,2021-04-23
"5,752",IWC,2021-04-24
"5,747",IWC,2021-04-25
"5,750",IWC,2021-04-26
"5,738",IWC,2021-04-27
"5,741",IWC,2021-04-28
"5,742",IWC,2021-04-29
"5,743",IWC,2021-04-30
"5,745",IWC,2021-05-01
"5,750",IWC,2021-05-02
"5,749",IWC,2021-05-03
"5,750",IWC,2021-05-04
"5,747",IWC,2021-05-05
"5,753",IWC,2021-05-06
"5,747",IWC,2021-05-07
"5,750",IWC,2021-05-08
"5,755",IWC,2021-05-09
"5,754",IWC,2021-05-10
"5,753",IWC,2021-05-11
"5,751",IWC,2021-05-12
"5,752",IWC,2021-05-13
"5,752",IWC,2021-05-14
"5,761",IWC,2021-05-15
"5,759",IWC,2021-05-16
"5,759",IWC,2021-05-17
"5,757",IWC,2021-05-18
"5,756",IWC,2021-05-19
"5,757",IWC,2021-05-20
"5,763",IWC,2021-05-21
"5,762",IWC,2021-05-22
"5,758",IWC,2021-05-23
"5,763",IWC,2021-05-24
"5,763",IWC,2021-05-25
"5,765",IWC,2021-05-26
"5,763",IWC,2021-05-27
"5,777",IWC,2021-05-28
"5,780",IWC,2021-05-29
"5,783",IWC,2021-05-30
"5,786",IWC,2021-05-31
"5,783",IWC,2021-06-01
"5,782",IWC,2021-06-02
"5,783",IWC,2021-06-03
"5,777",IWC,2021-06-04
"5,776",IWC,2021-06-05
"5,778",IWC,2021-06-06
"5,779",IWC,2021-06-07
"5,767",IWC,2021-06-08
"5,760",IWC,2021-06-09
"5,756",IWC,2021-06-10
"5,754",IWC,2021-06-11
"5,749",IWC,2021-06-12
"5,751",IWC,2021-06-13
"5,751",IWC,2021-06-14
"5,743",IWC,2021-06-15
"5,737",IWC,2021-06-16
"5,743",IWC,2021-06-17
"5,742",IWC,2021-06-18
"5,746",IWC,2021-06-19
"5,743",IWC,2021-06-20
"5,746",IWC,2021-06-21
"5,748",IWC,2021-06-22
"5,743",IWC,2021-06-23
"5,740",IWC,2021-06-24
"5,743",IWC,2021-06-25
"5,746",IWC,2021-06-26
"5,745",IWC,2021-06-27
"5,744",IWC,2021-06-28
"5,743",IWC,2021-06-29
"5,744",IWC,2021-06-30
"5,740",IWC,2021-07-01
"5,741",IWC,2021-07-02
"5,736",IWC,2021-07-03
"5,733",IWC,2021-07-04
"5,733",IWC,2021-07-05
"5,732",IWC,2021-07-06
"5,716",IWC,2021-07-07
"5,711",IWC,2021-07-08
"5,711",IWC,2021-07-09
"5,701",IWC,2021-07-10
"5,700",IWC,2021-07-11
"5,697",IWC,2021-07-12
"5,694",IWC,2021-07-13
"5,690",IWC,2021-07-14
"5,692",IWC,2021-07-15
"5,690",IWC,2021-07-16
"5,693",IWC,2021-07-17
"5,691",IWC,2021-07-18
"5,690",IWC,2021-07-19
"5,684",IWC,2021-07-20
"5,684",IWC,2021-07-21
"5,683",IWC,2021-07-22
"5,690",IWC,2021-07-23
"5,691",IWC,2021-07-24
"5,689",IWC,2021-07-25
"5,690",IWC,2021-07-26
"5,686",IWC,2021-07-27
"5,683",IWC,2021-07-28
"5,678",IWC,2021-07-29
"5,682",IWC,2021-07-30
"5,687",IWC,2021-07-31
"5,687",IWC,2021-08-01
"5,687",IWC,2021-08-02
"5,689",IWC,2021-08-03
"5,687",IWC,2021-08-04
"5,706",IWC,2021-08-05
"5,702",IWC,2021-08-06
"5,696",IWC,2021-08-07
"5,696",IWC,2021-08-08
"5,693",IWC,2021-08-09
"5,689",IWC,2021-08-10
"5,691",IWC,2021-08-11
"5,691",IWC,2021-08-12
"5,693",IWC,2021-08-13
"5,692",IWC,2021-08-14
"5,692",IWC,2021-08-15
"5,674",IWC,2021-08-16
"5,671",IWC,2021-08-17
"5,668",IWC,2021-08-18
"5,671",IWC,2021-08-19
"5,669",IWC,2021-08-20
"5,668",IWC,2021-08-21
"5,670",IWC,2021-08-22
"5,669",IWC,2021-08-23
"5,671",IWC,2021-08-24
"5,668",IWC,2021-08-25
"5,660",IWC,2021-08-26
"5,653",IWC,2021-08-27
"5,644",IWC,2021-08-28
"5,644",IWC,2021-08-29
"5,643",IWC,2021-08-30
"5,641",IWC,2021-08-31
"5,640",IWC,2021-09-01
"5,645",IWC,2021-09-02
"5,646",IWC,2021-09-03
"5,649",IWC,2021-09-04
"5,643",IWC,2021-09-05
"5,642",IWC,2021-09-06
"5,642",IWC,2021-09-07
"5,642",IWC,2021-09-08
"5,641",IWC,2021-09-09
"5,638",IWC,2021-09-10
"5,641",IWC,2021-09-11
"5,641",IWC,2021-09-12
"5,640",IWC,2021-09-13
"5,639",IWC,2021-09-14
"5,639",IWC,2021-09-15
"5,644",IWC,2021-09-16
"5,646",IWC,2021-09-17
"5,648",IWC,2021-09-18
"5,653",IWC,2021-09-19
"5,653",IWC,2021-09-20
"5,653",IWC,2021-09-21
"5,652",IWC,2021-09-22
"5,655",IWC,2021-09-23
"5,654",IWC,2021-09-24
"5,658",IWC,2021-09-25
"5,655",IWC,2021-09-26
"5,655",IWC,2021-09-27
"5,651",IWC,2021-09-28
"5,654",IWC,2021-09-29
"5,656",IWC,2021-09-30
"5,654",IWC,2021-10-01
"5,649",IWC,2021-10-02
"5,652",IWC,2021-10-03
"5,651",IWC,2021-10-04
"5,649",IWC,2021-10-05
"5,646",IWC,2021-10-06
"5,641",IWC,2021-10-07
"5,640",IWC,2021-10-08
"5,640",IWC,2021-10-09
"5,643",IWC,2021-10-10
"5,645",IWC,2021-10-11
"5,643",IWC,2021-10-12
"5,642",IWC,2021-10-13
"5,645",IWC,2021-10-14
"5,658",IWC,2021-10-15
"5,665",IWC,2021-10-16
"5,664",IWC,2021-10-17
"5,666",IWC,2021-10-18
"5,668",IWC,2021-10-19
"5,674",IWC,2021-10-20
"5,673",IWC,2021-10-21
"5,674",IWC,2021-10-22
"5,674",IWC,2021-10-23
"5,673",IWC,2021-10-24
"5,672",IWC,2021-10-25
"5,672",IWC,2021-10-26
"5,660",IWC,2021-10-27
"5,654",IWC,2021-10-28
"5,655",IWC,2021-10-29
"5,654",IWC,2021-10-30
"5,652",IWC,2021-10-31
"5,649",IWC,2021-11-01
"5,652",IWC,2021-11-02
"5,651",IWC,2021-11-03
"5,652",IWC,2021-11-04
"5,661",IWC,2021-11-05
"5,662",IWC,2021-11-06
"5,661",IWC,2021-11-07
"5,663",IWC,2021-11-08
"5,662",IWC,2021-11-09
"5,662",IWC,2021-11-10
"5,663",IWC,2021-11-11
"5,655",IWC,2021-11-12
"5,655",IWC,2021-11-13
"5,658",IWC,2021-11-14
"5,657",IWC,2021-11-15
"5,651",IWC,2021-11-16
"5,654",IWC,2021-11-17
"5,652",IWC,2021-11-18
"5,653",IWC,2021-11-19
"5,649",IWC,2021-11-20
"5,647",IWC,2021-11-21
"5,642",IWC,2021-11-22
"5,646",IWC,2021-11-23
"5,650",IWC,2021-11-24
"5,650",IWC,2021-11-25
"5,652",IWC,2021-11-26
"5,657",IWC,2021-11-27
"5,657",IWC,2021-11-28
"5,657",IWC,2021-11-29
"5,662",IWC,2021-11-30
"5,663",IWC,2021-12-01
"5,663",IWC,2021-12-02
"5,668",IWC,2021-12-03
"5,666",IWC,2021-12-04
"5,667",IWC,2021-12-05
"5,662",IWC,2021-12-06
"5,664",IWC,2021-12-07
"5,665",IWC,2021-12-08
"5,664",IWC,2021-12-09
"5,661",IWC,2021-12-10
"5,663",IWC,2021-12-11
"5,662",IWC,2021-12-12
"5,661",IWC,2021-12-13
"5,664",IWC,2021-12-14
"5,660",IWC,2021-12-15
"5,661",IWC,2021-12-16
"5,665",IWC,2021-12-17
"5,663",IWC,2021-12-18
"5,664",IWC,2021-12-19
"5,662",IWC,2021-12-20
"5,663",IWC,2021-12-21
"5,661",IWC,2021-12-22
"5,661",IWC,2021-12-23
"5,657",IWC,2021-12-24
"5,657",IWC,2021-12-25
"5,656",IWC,2021-12-26
"5,659",IWC,2021-12-27
"5,659",IWC,2021-12-28
"5,654",IWC,2021-12-29
"5,655",IWC,2021-12-30
"5,655",IWC,2021-12-31
"5,658",IWC,2022-01-01
"5,658",IWC,2022-01-02
"5,657",IWC,2022-01-03
"5,656",IWC,2022-01-04
"5,656",IWC,2022-01-05
"5,658",IWC,2022-01-06
"5,656",IWC,2022-01-07
"5,659",IWC,2022-01-08
"5,658",IWC,2022-01-09
"5,659",IWC,2022-01-10
"5,660",IWC,2022-01-11
"5,657",IWC,2022-01-12
"5,657",IWC,2022-01-13
"5,656",IWC,2022-01-14
"5,656",IWC,2022-01-15
"5,655",IWC,2022-01-16
"5,654",IWC,2022-01-17
"5,659",IWC,2022-01-18
"5,659",IWC,2022-01-19
"5,660",IWC,2022-01-20
"5,659",IWC,2022-01-21
"5,659",IWC,2022-01-22
"5,662",IWC,2022-01-23
"5,662",IWC,2022-01-24
"5,663",IWC,2022-01-25
"5,663",IWC,2022-01-26
"5,664",IWC,2022-01-27
"5,667",IWC,2022-01-28
"5,673",IWC,2022-01-29
"5,679",IWC,2022-01-30
"5,678",IWC,2022-01-31
"5,683",IWC,2022-02-01
"5,686",IWC,2022-02-02
"5,684",IWC,2022-02-03
"5,688",IWC,2022-02-04
"5,687",IWC,2022-02-05
"5,689",IWC,2022-02-06
"5,689",IWC,2022-02-07
"5,686",IWC,2022-02-08
"5,685",IWC,2022-02-09
"5,680",IWC,2022-02-10
"5,685",IWC,2022-02-11
"5,678",IWC,2022-02-12
"5,678",IWC,2022-02-13
"5,680",IWC,2022-02-14
"5,679",IWC,2022-02-15
"5,680",IWC,2022-02-16
"5,678",IWC,2022-02-17
"5,682",IWC,2022-02-18
"5,681",IWC,2022-02-19
"5,682",IWC,2022-02-20
"5,680",IWC,2022-02-21
"5,679",IWC,2022-02-22
"5,685",IWC,2022-02-23
"5,685",IWC,2022-02-24
"5,686",IWC,2022-02-25
"5,685",IWC,2022-02-26
"5,687",IWC,2022-02-27
"5,686",IWC,2022-02-28
"5,680",IWC,2022-03-01
"5,680",IWC,2022-03-02
"5,680",IWC,2022-03-03
"5,678",IWC,2022-03-04
"5,676",IWC,2022-03-05
"5,674",IWC,2022-03-06
"5,680",IWC,2022-03-07
"5,680",IWC,2022-03-08
"5,688",IWC,2022-03-09
"5,688",IWC,2022-03-10
"5,685",IWC,2022-03-11
"5,686",IWC,2022-03-12
"5,683",IWC,2022-03-13
"5,684",IWC,2022-03-14
"5,684",IWC,2022-03-15
"5,686",IWC,2022-03-16
"5,684",IWC,2022-03-17
"5,685",IWC,2022-03-18
"5,683",IWC,2022-03-19
"5,682",IWC,2022-03-20
"5,683",IWC,2022-03-21
"5,684",IWC,2022-03-22
"5,689",IWC,2022-03-23
"5,688",IWC,2022-03-24
"5,698",IWC,2022-03-25
"2,870",Omega,2019-03-27
"2,871",Omega,2019-03-28
"2,871",Omega,2019-03-29
"2,871",Omega,2019-03-30
"2,864",Omega,2019-03-31
"2,864",Omega,2019-04-01
"2,864",Omega,2019-04-02
"2,864",Omega,2019-04-03
"2,864",Omega,2019-04-04
"2,864",Omega,2019-04-05
"2,864",Omega,2019-04-06
"2,864",Omega,2019-04-07
"2,868",Omega,2019-04-08
"2,869",Omega,2019-04-09
"2,869",Omega,2019-04-10
"2,869",Omega,2019-04-11
"2,869",Omega,2019-04-12
"2,871",Omega,2019-04-13
"2,871",Omega,2019-04-14
"2,871",Omega,2019-04-15
"2,871",Omega,2019-04-16
"2,863",Omega,2019-04-17
"2,863",Omega,2019-04-18
"2,866",Omega,2019-04-19
"2,866",Omega,2019-04-20
"2,866",Omega,2019-04-21
"2,859",Omega,2019-04-22
"2,859",Omega,2019-04-23
"2,859",Omega,2019-04-24
"2,870",Omega,2019-04-25
"2,870",Omega,2019-04-26
"2,862",Omega,2019-04-27
"2,862",Omega,2019-04-28
"2,862",Omega,2019-04-29
"2,862",Omega,2019-04-30
"2,858",Omega,2019-05-01
"2,858",Omega,2019-05-02
"2,858",Omega,2019-05-03
"2,870",Omega,2019-05-04
"2,870",Omega,2019-05-05
"2,870",Omega,2019-05-06
"2,872",Omega,2019-05-07
"2,872",Omega,2019-05-08
"2,866",Omega,2019-05-09
"2,866",Omega,2019-05-10
"2,866",Omega,2019-05-11
"2,866",Omega,2019-05-12
"2,866",Omega,2019-05-13
"2,875",Omega,2019-05-14
"2,875",Omega,2019-05-15
"2,869",Omega,2019-05-16
"2,869",Omega,2019-05-17
"2,869",Omega,2019-05-18
"2,871",Omega,2019-05-19
"2,871",Omega,2019-05-20
"2,871",Omega,2019-05-21
"2,863",Omega,2019-05-22
"2,863",Omega,2019-05-23
"2,865",Omega,2019-05-24
"2,865",Omega,2019-05-25
"2,865",Omega,2019-05-26
"2,861",Omega,2019-05-27
"2,861",Omega,2019-05-28
"2,861",Omega,2019-05-29
"2,861",Omega,2019-05-30
"2,861",Omega,2019-05-31
"2,858",Omega,2019-06-01
"2,858",Omega,2019-06-02
"2,858",Omega,2019-06-03
"2,847",Omega,2019-06-04
"2,860",Omega,2019-06-05
"2,860",Omega,2019-06-06
"2,860",Omega,2019-06-07
"2,860",Omega,2019-06-08
"2,860",Omega,2019-06-09
"2,851",Omega,2019-06-10
"2,851",Omega,2019-06-11
"2,866",Omega,2019-06-12
"2,866",Omega,2019-06-13
"2,869",Omega,2019-06-14
"2,869",Omega,2019-06-15
"2,869",Omega,2019-06-16
"2,867",Omega,2019-06-17
"2,867",Omega,2019-06-18
"2,867",Omega,2019-06-19
"2,867",Omega,2019-06-20
"2,867",Omega,2019-06-21
"2,878",Omega,2019-06-22
"2,878",Omega,2019-06-23
"2,878",Omega,2019-06-24
"2,875",Omega,2019-06-25
"2,880",Omega,2019-06-26
"2,880",Omega,2019-06-27
"2,880",Omega,2019-06-28
"2,874",Omega,2019-06-29
"2,874",Omega,2019-06-30
"2,874",Omega,2019-07-01
"2,874",Omega,2019-07-02
"2,874",Omega,2019-07-03
"2,872",Omega,2019-07-04
"2,872",Omega,2019-07-05
"2,872",Omega,2019-07-06
"2,883",Omega,2019-07-07
"2,883",Omega,2019-07-08
"2,883",Omega,2019-07-09
"2,871",Omega,2019-07-10
"2,871",Omega,2019-07-11
"2,871",Omega,2019-07-12
"2,862",Omega,2019-07-13
"2,862",Omega,2019-07-14
"2,874",Omega,2019-07-15
"2,874",Omega,2019-07-16
"2,864",Omega,2019-07-17
"2,864",Omega,2019-07-18
"2,864",Omega,2019-07-19
"2,864",Omega,2019-07-20
"2,873",Omega,2019-07-21
"2,873",Omega,2019-07-22
"2,873",Omega,2019-07-23
