,Date,Price
587,2021-01-06,57818.0
588,2021-01-10,58005.0
589,2021-01-14,58293.0
1010,2021-01-15,59501.0
591,2021-01-18,59537.0
592,2021-01-22,59655.0
593,2021-01-26,59920.0
594,2021-01-28,60078.0
595,2021-01-31,61419.0
1014,2021-02-01,61693.0
596,2021-02-03,61943.0
597,2021-02-06,62039.0
598,2021-02-10,62055.0
599,2021-02-12,62453.0
600,2021-02-14,62551.0
601,2021-02-19,62644.0
602,2021-02-22,62942.0
1018,2021-02-23,63051.0
603,2021-02-25,62998.0
604,2021-02-28,63239.0
1019,2021-03-01,63233.0
606,2021-03-04,63536.0
1020,2021-03-07,63735.0
1021,2021-03-09,63748.0
0,2021-03-11,63907.0
1,2021-03-12,63906.0
2,2021-03-13,63998.0
3,2021-03-14,63997.0
4,2021-03-15,64036.0
5,2021-03-16,64110.0
1022,2021-03-17,64162.0
7,2021-03-18,64313.0
8,2021-03-19,64523.0
9,2021-03-20,64608.0
10,2021-03-21,64608.0
11,2021-03-22,64588.0
1024,2021-03-23,64656.0
13,2021-03-24,64803.0
613,2021-03-25,65139.0
15,2021-03-26,65271.0
16,2021-03-27,65415.0
17,2021-03-28,65501.0
18,2021-03-29,65567.0
614,2021-03-30,65630.0
20,2021-03-31,65900.0
1025,2021-04-01,66260.0
22,2021-04-02,66330.0
23,2021-04-03,66378.0
24,2021-04-04,66459.0
25,2021-04-05,66489.0
26,2021-04-06,66577.0
617,2021-04-07,66610.0
28,2021-04-08,66782.0
29,2021-04-09,66829.0
30,2021-04-10,66903.0
618,2021-04-11,67047.0
32,2021-04-12,67128.0
33,2021-04-13,67217.0
619,2021-04-14,67253.0
620,2021-04-15,67325.0
36,2021-04-16,67502.0
37,2021-04-17,67593.0
621,2021-04-18,67712.0
1029,2021-04-19,67762.0
40,2021-04-20,67898.0
41,2021-04-21,68029.0
42,2021-04-22,68147.0
1030,2021-04-23,68208.0
44,2021-04-24,68351.0
45,2021-04-25,68597.0
46,2021-04-26,68673.0
47,2021-04-27,68843.0
48,2021-04-28,68942.0
49,2021-04-29,69059.0
50,2021-04-30,69140.0
51,2021-05-01,69282.0
52,2021-05-02,69333.0
53,2021-05-03,69426.0
54,2021-05-04,69439.0
626,2021-05-05,69465.0
56,2021-05-06,69548.0
57,2021-05-07,69711.0
58,2021-05-08,69947.0
59,2021-05-09,70011.0
60,2021-05-10,70364.0
1033,2021-05-11,70541.0
629,2021-05-12,70743.0
63,2021-05-13,70830.0
64,2021-05-14,70876.0
65,2021-05-15,71097.0
66,2021-05-16,71207.0
67,2021-05-17,71227.0
68,2021-05-18,71317.0
69,2021-05-19,71492.0
70,2021-05-20,71891.0
71,2021-05-21,71939.0
72,2021-05-22,72194.0
73,2021-05-23,72369.0
74,2021-05-24,72501.0
633,2021-05-25,72621.0
76,2021-05-26,72794.0
634,2021-05-27,72862.0
78,2021-05-28,73103.0
79,2021-05-29,73317.0
80,2021-05-30,73348.0
81,2021-05-31,73543.0
1038,2021-06-01,73823.0
83,2021-06-02,73942.0
84,2021-06-03,74086.0
636,2021-06-04,74141.0
86,2021-06-05,74317.0
87,2021-06-06,74483.0
637,2021-06-07,74504.0
638,2021-06-08,74804.0
90,2021-06-09,74954.0
91,2021-06-10,75038.0
92,2021-06-11,75147.0
1040,2021-06-12,75406.0
639,2021-06-13,75554.0
95,2021-06-14,75627.0
96,2021-06-15,75772.0
97,2021-06-16,75961.0
98,2021-06-17,76071.0
641,2021-06-18,76274.0
100,2021-06-19,76336.0
101,2021-06-20,76327.0
102,2021-06-21,76448.0
103,2021-06-22,76470.0
104,2021-06-23,76464.0
