,Date,Price
465,2020-01-05,26491.0
936,2020-01-06,26491.0
466,2020-01-08,26491.0
467,2020-01-11,26491.0
468,2020-01-14,26491.0
938,2020-01-16,26491.0
469,2020-01-17,26491.0
470,2020-01-20,26491.0
939,2020-01-21,26491.0
471,2020-01-23,26491.0
472,2020-01-26,26491.0
473,2020-01-29,26491.0
941,2020-01-31,26491.0
474,2020-02-01,26491.0
475,2020-02-04,26491.0
942,2020-02-09,26491.0
943,2020-02-11,26491.0
478,2020-02-15,26820.0
944,2020-02-16,27174.0
480,2020-02-20,27174.0
945,2020-02-21,27402.0
481,2020-02-22,27402.0
482,2020-02-25,27402.0
946,2020-02-29,27402.0
483,2020-03-01,27402.0
484,2020-03-03,27351.0
947,2020-03-05,27351.0
485,2020-03-07,27351.0
948,2020-03-09,27776.0
487,2020-03-13,27776.0
949,2020-03-15,27776.0
950,2020-03-16,28577.0
489,2020-03-17,28577.0
951,2020-03-21,28861.0
491,2020-03-25,28861.0
492,2020-03-28,28861.0
952,2020-03-30,28861.0
493,2020-03-31,28960.0
494,2020-04-03,28960.0
495,2020-04-04,29663.0
954,2020-04-05,29663.0
496,2020-04-07,29663.0
497,2020-04-12,29663.0
498,2020-04-14,29663.0
956,2020-04-15,29860.0
499,2020-04-16,29860.0
957,2020-04-20,29860.0
500,2020-04-21,29860.0
501,2020-04-24,29860.0
958,2020-04-26,29860.0
502,2020-04-27,29860.0
503,2020-04-30,29860.0
959,2020-05-01,29860.0
504,2020-05-03,29860.0
505,2020-05-06,29860.0
506,2020-05-09,29860.0
960,2020-05-10,29860.0
507,2020-05-12,29860.0
508,2020-05-14,30095.0
509,2020-05-18,30049.0
510,2020-05-19,29008.0
963,2020-05-21,29008.0
511,2020-05-22,29008.0
512,2020-05-25,29008.0
513,2020-05-30,29008.0
965,2020-06-02,27786.0
515,2020-06-04,27786.0
516,2020-06-06,27874.0
966,2020-06-09,27874.0
517,2020-06-11,27874.0
518,2020-06-12,28783.0
967,2020-06-13,28988.0
519,2020-06-15,28988.0
520,2020-06-18,28988.0
969,2020-06-20,28988.0
521,2020-06-21,28988.0
522,2020-06-24,28988.0
523,2020-06-27,28988.0
970,2020-06-29,28988.0
971,2020-07-02,28988.0
525,2020-07-03,28880.0
526,2020-07-08,28880.0
972,2020-07-09,28488.0
973,2020-07-14,29391.0
529,2020-07-17,28288.0
974,2020-07-18,28288.0
530,2020-07-19,29516.0
975,2020-07-20,29516.0
531,2020-07-21,29516.0
532,2020-07-24,29516.0
976,2020-07-25,29516.0
533,2020-07-27,29516.0
534,2020-07-30,29516.0
535,2020-08-02,29516.0
536,2020-08-05,29516.0
978,2020-08-08,29516.0
537,2020-08-10,29516.0
538,2020-08-12,29516.0
539,2020-08-14,29823.0
540,2020-08-17,29823.0
541,2020-08-20,29823.0
981,2020-08-23,29823.0
542,2020-08-25,29823.0
543,2020-08-26,29632.0
983,2020-08-29,29632.0
544,2020-08-31,29632.0
545,2020-09-03,29632.0
546,2020-09-06,29632.0
984,2020-09-07,29632.0
985,2020-09-09,31071.0
548,2020-09-11,31071.0
549,2020-09-14,31071.0
986,2020-09-17,31071.0
550,2020-09-19,31071.0
987,2020-09-21,31071.0
988,2020-09-23,31333.0
553,2020-09-26,31333.0
989,2020-09-28,31333.0
554,2020-09-29,31333.0
555,2020-10-02,31333.0
990,2020-10-03,31333.0
556,2020-10-05,31333.0
557,2020-10-08,31333.0
991,2020-10-12,31333.0
558,2020-10-13,31333.0
992,2020-10-15,31066.0
993,2020-10-18,31066.0
560,2020-10-19,31066.0
561,2020-10-22,31066.0
994,2020-10-23,31066.0
562,2020-10-25,31066.0
563,2020-10-28,31066.0
564,2020-10-31,31066.0
995,2020-11-01,31066.0
565,2020-11-02,32620.0
566,2020-11-04,32620.0
997,2020-11-09,32620.0
568,2020-11-10,33759.0
569,2020-11-14,33759.0
998,2020-11-16,34193.0
999,2020-11-17,37846.0
571,2020-11-19,38042.0
572,2020-11-22,37966.0
1000,2020-11-26,37871.0
573,2020-11-27,37871.0
574,2020-11-30,38034.0
1001,2020-12-01,38076.0
575,2020-12-03,39067.0
576,2020-12-05,39067.0
1003,2020-12-07,39762.0
578,2020-12-11,40054.0
579,2020-12-14,40080.0
580,2020-12-17,40257.0
581,2020-12-20,40375.0
1005,2020-12-22,40375.0
582,2020-12-23,40373.0
1006,2020-12-27,40551.0
584,2020-12-28,41200.0
585,2021-01-01,41348.0
586,2021-01-04,41444.0
1008,2021-01-06,41848.0
1009,2021-01-09,41634.0
1010,2021-01-12,41898.0
590,2021-01-16,42038.0
591,2021-01-19,41961.0
592,2021-01-21,42192.0
1012,2021-01-23,42286.0
593,2021-01-24,42329.0
594,2021-01-27,42419.0
595,2021-01-30,42373.0
1013,2021-01-31,42553.0
596,2021-02-04,42472.0
597,2021-02-06,42697.0
1015,2021-02-09,42986.0
599,2021-02-11,42735.0
1016,2021-02-12,42778.0
600,2021-02-14,43249.0
1017,2021-02-18,43465.0
602,2021-02-21,43509.0
1018,2021-02-25,42983.0
604,2021-02-27,43425.0
605,2021-03-03,43698.0
1020,2021-03-05,43695.0
607,2021-03-08,43920.0
608,2021-03-11,44168.0
1021,2021-03-12,44956.0
2,2021-03-13,44922.0
3,2021-03-14,45112.0
1022,2021-03-15,45112.0
5,2021-03-16,44690.0
6,2021-03-17,44825.0
7,2021-03-18,44781.0
8,2021-03-19,44765.0
9,2021-03-20,44759.0
10,2021-03-21,44614.0
11,2021-03-22,44726.0
12,2021-03-23,44901.0
13,2021-03-24,44906.0
14,2021-03-25,44999.0
15,2021-03-26,45210.0
16,2021-03-27,45273.0
17,2021-03-28,45263.0
18,2021-03-29,45332.0
19,2021-03-30,45617.0
20,2021-03-31,45749.0
1025,2021-04-01,45929.0
615,2021-04-02,46088.0
23,2021-04-03,46088.0
24,2021-04-04,45990.0
616,2021-04-05,45772.0
617,2021-04-06,46046.0
1027,2021-04-07,46078.0
28,2021-04-08,46059.0
29,2021-04-09,46059.0
30,2021-04-10,46059.0
618,2021-04-11,46001.0
32,2021-04-12,46114.0
1028,2021-04-13,46114.0
619,2021-04-14,46181.0
35,2021-04-15,46391.0
36,2021-04-16,46551.0
1029,2021-04-17,46901.0
38,2021-04-18,46742.0
39,2021-04-19,46678.0
40,2021-04-20,46678.0
