,Date,Price
41,2021-04-21,36982.0
1030,2021-04-22,37292.0
43,2021-04-23,37245.0
44,2021-04-24,37321.0
45,2021-04-25,37321.0
623,2021-04-26,37193.0
47,2021-04-27,37248.0
48,2021-04-28,37219.0
49,2021-04-29,37392.0
50,2021-04-30,37299.0
51,2021-05-01,36880.0
1032,2021-05-02,36880.0
53,2021-05-03,36880.0
626,2021-05-04,37019.0
55,2021-05-05,36987.0
56,2021-05-06,36890.0
57,2021-05-07,36897.0
58,2021-05-08,36704.0
59,2021-05-09,36974.0
628,2021-05-10,37132.0
61,2021-05-11,36454.0
62,2021-05-12,36137.0
629,2021-05-13,35499.0
64,2021-05-14,35499.0
65,2021-05-15,35735.0
66,2021-05-16,36225.0
67,2021-05-17,36483.0
631,2021-05-18,36646.0
69,2021-05-19,36758.0
70,2021-05-20,36765.0
71,2021-05-21,36765.0
72,2021-05-22,36746.0
632,2021-05-23,36746.0
74,2021-05-24,36864.0
633,2021-05-25,36948.0
76,2021-05-26,36922.0
77,2021-05-27,37039.0
78,2021-05-28,36928.0
79,2021-05-29,37365.0
80,2021-05-30,37347.0
635,2021-05-31,37523.0
82,2021-06-01,37444.0
83,2021-06-02,37405.0
84,2021-06-03,37454.0
85,2021-06-04,37649.0
86,2021-06-05,38029.0
87,2021-06-06,37825.0
88,2021-06-07,37825.0
1039,2021-06-08,37825.0
90,2021-06-09,37961.0
91,2021-06-10,38179.0
92,2021-06-11,38368.0
93,2021-06-12,38787.0
94,2021-06-13,38416.0
95,2021-06-14,38175.0
640,2021-06-15,38445.0
97,2021-06-16,38861.0
98,2021-06-17,38951.0
641,2021-06-18,38929.0
100,2021-06-19,38540.0
101,2021-06-20,38572.0
642,2021-06-21,38479.0
103,2021-06-22,38724.0
104,2021-06-23,38775.0
105,2021-06-24,39208.0
106,2021-06-25,39304.0
107,2021-06-26,39304.0
108,2021-06-27,39159.0
109,2021-06-28,39662.0
110,2021-06-29,39662.0
111,2021-06-30,39543.0
645,2021-07-01,39747.0
113,2021-07-02,39335.0
1044,2021-07-03,39216.0
115,2021-07-04,39354.0
116,2021-07-05,39684.0
117,2021-07-06,39888.0
647,2021-07-07,40065.0
119,2021-07-08,40065.0
120,2021-07-09,40160.0
1045,2021-07-10,40421.0
122,2021-07-11,40468.0
123,2021-07-12,40161.0
124,2021-07-13,40211.0
1046,2021-07-14,40099.0
126,2021-07-15,40230.0
127,2021-07-16,40230.0
1047,2021-07-17,40637.0
129,2021-07-18,40637.0
130,2021-07-19,40705.0
131,2021-07-20,40519.0
132,2021-07-21,40541.0
133,2021-07-22,40586.0
134,2021-07-23,40624.0
135,2021-07-24,40705.0
136,2021-07-25,40323.0
137,2021-07-26,40332.0
138,2021-07-27,40145.0
139,2021-07-28,40182.0
140,2021-07-29,39904.0
655,2021-07-30,39726.0
142,2021-07-31,39818.0
143,2021-08-01,39790.0
144,2021-08-02,39808.0
145,2021-08-03,39807.0
146,2021-08-04,39554.0
147,2021-08-05,39741.0
148,2021-08-06,39537.0
149,2021-08-07,39537.0
150,2021-08-08,39537.0
1051,2021-08-09,39210.0
152,2021-08-10,39210.0
153,2021-08-11,39372.0
659,2021-08-12,39372.0
155,2021-08-13,39705.0
1052,2021-08-14,39589.0
157,2021-08-15,40078.0
158,2021-08-16,40225.0
159,2021-08-17,40477.0
1053,2021-08-18,40632.0
161,2021-08-19,40675.0
162,2021-08-20,40537.0
662,2021-08-21,40537.0
164,2021-08-22,40322.0
165,2021-08-23,40382.0
1054,2021-08-24,40212.0
167,2021-08-25,40195.0
168,2021-08-26,40293.0
169,2021-08-27,40341.0
